CACZAD010000010.1_cluster_1	GCF0000001
DIHE01000147.1_cluster_2	GCF0052417
DIHE01000171.1_cluster_2	GCF0052418
DIHE01000182.1_cluster_1	GCF0052419
DIHU01000006.1_cluster_1	GCF0052420
DIHU01000144.1_cluster_1	GCF0052421
DIIK01000034.1_cluster_1	GCF0052422
DIIM01000020.1_cluster_1	GCF0052423
DIKO01000109.1_cluster_1	GCF0052424
DIKV01000076.1_cluster_1	GCF0052425
DITS01000044.1_cluster_1	GCF0052426
DITY01000055.1_cluster_1	GCF0052427
DITY01000273.1_cluster_1	GCF0052428
DIUJ01000049.1_cluster_1	GCF0052429
DIUW01000028.1_cluster_1	GCF0052430
DIVR01000078.1_cluster_1	GCF0052431
DIVV01000136.1_cluster_1	GCF0052432
DIYF01000013.1_cluster_1	GCF0052433
DIYF01000119.1_cluster_1	GCF0052434
DIYF01000155.1_cluster_1	GCF0052435
DIYH01000017.1_cluster_1	GCF0052436
DIYJ01000010.1_cluster_1	GCF0052437
DIYJ01000017.1_cluster_1	GCF0052438
DIYL01000029.1_cluster_1	GCF0052439
DIYL01000062.1_cluster_1	GCF0052440
DIYO01000004.1_cluster_1	GCF0052441
DIYZ01000260.1_cluster_1	GCF0052442
DIZC01000033.1_cluster_1	GCF0052443
DIZC01000044.1_cluster_1	GCF0052444
DIZK01000055.1_cluster_1	GCF0052445
DJDT01000130.1_cluster_1	GCF0052446
DJHM01000003.1_cluster_1	GCF0052447
DJJW01000061.1_cluster_1	GCF0052448
DJJW01000096.1_cluster_1	GCF0052449
DJPI01000034.1_cluster_1	GCF0052450
DJUS01000084.1_cluster_1	GCF0052451
DJUW01000002.1_cluster_1	GCF0052452
DJXM01000080.1_cluster_1	GCF0052453
DJYK01000026.1_cluster_1	GCF0052454
DJZH01000011.1_cluster_1	GCF0052455
DJZU01000036.1_cluster_1	GCF0052456
DJZY01000064.1_cluster_1	GCF0052457
DKAT01000061.1_cluster_1	GCF0052458
DKBK01000084.1_cluster_1	GCF0052459
DKJY01000139.1_cluster_1	GCF0052460
DKMH01000096.1_cluster_1	GCF0052461
DKQC01000021.1_cluster_1	GCF0052462
DKXQ01000206.1_cluster_1	GCF0052463
DLBY01000106.1_cluster_1	GCF0052464
DLCF01000012.1_cluster_1	GCF0052465
DLHG01000009.1_cluster_3	GCF0052466
DLHJ01000003.1_cluster_3	GCF0052467
DLHL01000003.1_cluster_1	GCF0052468
DLIJ01000078.1_cluster_1	GCF0052469
DLIR01000058.1_cluster_1	GCF0052470
DLML01000083.1_cluster_1	GCF0052471
DLQD01000124.1_cluster_1	GCF0052472
DLRF01000007.1_cluster_1	GCF0052473
DLRF01000045.1_cluster_1	GCF0052474
DLSM01000012.1_cluster_1	GCF0052475
DLUT01000504.1_cluster_1	GCF0052476
DMLL01000088.1_cluster_1	GCF0052477
DMLW01000095.1_cluster_1	GCF0052478
DMNE01000050.1_cluster_1	GCF0052479
DMNE01000238.1_cluster_1	GCF0052480
DMST01000142.1_cluster_1	GCF0052481
DMST01000201.1_cluster_1	GCF0052482
DMTS01000184.1_cluster_1	GCF0052483
DMXI01000287.1_cluster_1	GCF0052484
DMXI01000313.1_cluster_1	GCF0052485
DMXI01000397.1_cluster_1	GCF0052486
DNKJ01000130.1_cluster_1	GCF0052487
DNNE01000121.1_cluster_1	GCF0052488
DNXU01000370.1_cluster_1	GCF0052489
DNXU01000378.1_cluster_1	GCF0052490
DOAQ01000046.1_cluster_1	GCF0052491
DOAR01000035.1_cluster_1	GCF0052492
DOAR01000036.1_cluster_1	GCF0052493
DOOE01000031.1_cluster_1	GCF0052494
DOPK01000020.1_cluster_1	GCF0052495
DOPT01000010.1_cluster_2	GCF0052496
DOPT01000072.1_cluster_1	GCF0052497
DPJT01000018.1_cluster_1	GCF0052498
DPRN01000073.1_cluster_1	GCF0052499
DQKT01000114.1_cluster_1	GCF0052500
DQKT01000192.1_cluster_1	GCF0052501
DQLM01000116.1_cluster_1	GCF0052502
DQLV01000096.1_cluster_1	GCF0052503
DQMJ01000045.1_cluster_1	GCF0052504
DQMR01000064.1_cluster_1	GCF0052505
DQMR01000096.1_cluster_1	GCF0052506
DQOF01000152.1_cluster_1	GCF0052507
DQQI01000009.1_cluster_1	GCF0052508
DQSS01000335.1_cluster_1	GCF0052509
DRFG01000163.1_cluster_1	GCF0052510
DRFV01000016.1_cluster_2	GCF0052511
DRKF01000029.1_cluster_1	GCF0052512
DRKG01000155.1_cluster_1	GCF0052513
DRLC01000265.1_cluster_1	GCF0052514
DROQ01000181.1_cluster_1	GCF0052515
DRQF01000024.1_cluster_1	GCF0052516
DS989904.1_cluster_1	GCF0052517
DS989904.1_cluster_5	GCF0052518
DSAD01000288.1_cluster_1	GCF0052519
DSBM01000121.1_cluster_1	GCF0052520
DSHI01000025.1_cluster_1	GCF0052521
DSIB01000008.1_cluster_1	GCF0052522
DSIF01000026.1_cluster_1	GCF0052523
DSIT01000080.1_cluster_1	GCF0052524
DSJG01000025.1_cluster_1	GCF0052525
DSJK01000024.1_cluster_1	GCF0052526
DSKJ01000062.1_cluster_1	GCF0052527
DSLB01000001.1_cluster_1	GCF0052528
DSOU01000098.1_cluster_1	GCF0052529
DSOU01000127.1_cluster_1	GCF0052530
DSOY01000017.1_cluster_1	GCF0052531
DSQT01000037.1_cluster_1	GCF0052532
DSQW01000006.1_cluster_1	GCF0052533
DSRU01000425.1_cluster_1	GCF0052534
DSUN01000006.1_cluster_1	GCF0052535
DSVQ01000012.1_cluster_2	GCF0052536
DSWY01000005.1_cluster_2	GCF0052537
DSXD01000014.1_cluster_1	GCF0052538
DSXM01000099.1_cluster_1	GCF0052539
DSYW01000018.1_cluster_1	GCF0052540
DSYW01000039.1_cluster_1	GCF0052541
DTGQ01000032.1_cluster_1	GCF0052542
DTJO01000047.1_cluster_1	GCF0052543
DTKV01000150.1_cluster_1	GCF0052544
DTLM01000153.1_cluster_1	GCF0052545
DTNP01000346.1_cluster_1	GCF0052546
DTNP01000393.1_cluster_1	GCF0052547
DTRM01000096.1_cluster_1	GCF0052548
DTSL01000003.1_cluster_1	GCF0052549
DTSL01000227.1_cluster_1	GCF0052550
DTSL01000666.1_cluster_1	GCF0052551
DTYH01000194.1_cluster_1	GCF0052552
DUCO01000019.1_cluster_1	GCF0052553
DUEN01000021.1_cluster_1	GCF0052554
DULU01000020.1_cluster_1	GCF0052555
DUNF01000029.1_cluster_1	GCF0052556
DUNR01000053.1_cluster_1	GCF0052557
DUPJ01000042.1_cluster_1	GCF0052558
DURX01000126.1_cluster_1	GCF0052559
DVDY01000041.1_cluster_1	GCF0052560
DVDY01000042.1_cluster_1	GCF0052561
DVDY01000054.1_cluster_1	GCF0052562
DVEA01000338.1_cluster_1	GCF0052563
DVLT01000038.1_cluster_1	GCF0052564
DWVN01000013.1_cluster_1	GCF0052565
DWZT01000003.1_cluster_1	GCF0052566
DXBO01000098.1_cluster_1	GCF0052567
DXGR01000090.1_cluster_1	GCF0052568
DXGR01000135.1_cluster_1	GCF0052569
DXHC01000052.1_cluster_1	GCF0052570
DXHC01000160.1_cluster_1	GCF0052571
DXIN01000022.1_cluster_1	GCF0052572
DXKR01000007.1_cluster_1	GCF0052573
DXKZ01000005.1_cluster_1	GCF0052574
DXYV01000013.1_cluster_1	GCF0052575
DYCF01000016.1_cluster_1	GCF0052576
FBTD01000008.1_cluster_1	GCF0052577
FCNR01000055.1_cluster_1	GCF0052578
FCNY02000046.1_cluster_1	GCF0052579
FCOG02000210.1_cluster_1	GCF0052580
FLKL01000002.1_cluster_3	GCF0052581
FMBM01000001.1_cluster_2	GCF0052582
FMCH01000087.1_cluster_2	GCF0052583
FMCT01000012.1_cluster_1	GCF0052584
FMCU01000039.1_cluster_1	GCF0052585
FMDK01000331.1_cluster_1	GCF0052586
FMDO01000042.1_cluster_1	GCF0052587
FMHT01000003.1_cluster_11	GCF0052588
FMIC01000002.1_cluster_14	GCF0052589
FMIJ01000029.1_cluster_1	GCF0052590
FMJL01000033.1_cluster_1	GCF0052591
FMJO01000084.1_cluster_1	GCF0052592
FMTU01000007.1_cluster_1	GCF0052593
FMTW01000027.1_cluster_1	GCF0052594
FMYP01000121.1_cluster_1	GCF0052595
FMZN01000003.1_cluster_3	GCF0052596
FN650140.1_cluster_3	GCF0052597
FNAG01000006.1_cluster_1	GCF0052598
FNAG01000008.1_cluster_1	GCF0052599
FNAG01000008.1_cluster_3	GCF0052600
FNAH01000012.1_cluster_1	GCF0052601
FNAI01000031.1_cluster_1	GCF0052602
FNBG01000005.1_cluster_1	GCF0052603
FNBW01000001.1_cluster_1	GCF0052604
FNCE01000007.1_cluster_1	GCF0052605
FNCK01000018.1_cluster_1	GCF0052606
FNDD01000001.1_cluster_1	GCF0052607
FNDJ01000016.1_cluster_2	GCF0052608
FNDW01000013.1_cluster_1	GCF0052609
FNFM01000017.1_cluster_1	GCF0052610
FNFO01000011.1_cluster_1	GCF0052611
FNHJ01000018.1_cluster_1	GCF0052612
FNHW01000005.1_cluster_3	GCF0052613
FNJO01000015.1_cluster_1	GCF0052614
FNJS01000016.1_cluster_1	GCF0052615
FNNQ01000003.1_cluster_1	GCF0052616
FNNQ01000009.1_cluster_1	GCF0052617
FNOG01000004.1_cluster_1	GCF0052618
FNOM01000001.1_cluster_2	GCF0052619
FNON01000001.1_cluster_1	GCF0052620
FNPL01000007.1_cluster_1	GCF0052621
FNQM01000019.1_cluster_1	GCF0052622
FNQW01000056.1_cluster_1	GCF0052623
FNRQ01000005.1_cluster_1	GCF0052624
FNRQ01000006.1_cluster_2	GCF0052625
FNSF01000005.1_cluster_3	GCF0052626
FNUU01000012.1_cluster_1	GCF0052627
FNVA01000003.1_cluster_1	GCF0052628
FNVD01000004.1_cluster_1	GCF0052629
FNVF01000003.1_cluster_1	GCF0052630
FNVT01000002.1_cluster_3	GCF0052631
FNVT01000015.1_cluster_3	GCF0052632
FNWI01000004.1_cluster_1	GCF0052633
FNWO01000009.1_cluster_1	GCF0052634
FNXF01000014.1_cluster_1	GCF0052635
FO203503.1_cluster_1	GCF0052636
FO538765.1_cluster_3	GCF0052637
FO681347.1_cluster_1	GCF0052638
FOAF01000001.1_cluster_1	GCF0052639
FOBB01000008.1_cluster_3	GCF0052640
FOBB01000016.1_cluster_1	GCF0052641
FOBB01000018.1_cluster_1	GCF0052642
FOBB01000020.1_cluster_1	GCF0052643
FODD01000046.1_cluster_1	GCF0052644
FODP01000025.1_cluster_1	GCF0052645
FODP01000039.1_cluster_1	GCF0052646
FOEF01000030.1_cluster_1	GCF0052647
FOFF01000035.1_cluster_1	GCF0052648
FOFF01000050.1_cluster_1	GCF0052649
FOFU01000007.1_cluster_1	GCF0052650
FOGD01000007.1_cluster_1	GCF0052651
FOGE01000007.1_cluster_1	GCF0052652
FOGH01000010.1_cluster_1	GCF0052653
FOGI01000002.1_cluster_1	GCF0052654
FOGU01000017.1_cluster_1	GCF0052655
FOHN01000017.1_cluster_1	GCF0052656
FOHN01000018.1_cluster_1	GCF0052657
FOIH01000015.1_cluster_1	GCF0052658
FOKI01000069.1_cluster_1	GCF0052659
FOLG01000011.1_cluster_1	GCF0052660
FOLI01000003.1_cluster_1	GCF0052661
FOLO01000001.1_cluster_1	GCF0052662
FOLO01000045.1_cluster_1	GCF0052663
FOLO01000056.1_cluster_1	GCF0052664
FOMK01000002.1_cluster_1	GCF0052665
FOMX01000021.1_cluster_2	GCF0052666
FOMZ01000001.1_cluster_2	GCF0052667
FONN01000006.1_cluster_2	GCF0052668
FONN01000040.1_cluster_1	GCF0052669
FONY01000015.1_cluster_1	GCF0052670
FOOJ01000057.1_cluster_1	GCF0052671
FOQD01000009.1_cluster_1	GCF0052672
FOQH01000005.1_cluster_1	GCF0052673
FORR01000005.1_cluster_1	GCF0052674
FORR01000009.1_cluster_1	GCF0052675
FOSL01000025.1_cluster_1	GCF0052676
FOSN01000002.1_cluster_1	GCF0052677
FOSQ01000009.1_cluster_1	GCF0052678
FOTR01000002.1_cluster_1	GCF0052679
FOUB01000005.1_cluster_1	GCF0052680
FOVU01000008.1_cluster_1	GCF0052681
FOYL01000020.1_cluster_1	GCF0052682
FOYL01000023.1_cluster_1	GCF0052683
FOYQ01000001.1_cluster_1	GCF0052684
FOYZ01000026.1_cluster_1	GCF0052685
FP929003.1_cluster_7	GCF0052686
FP929140.1_cluster_1	GCF0052687
FPAA01000002.1_cluster_3	GCF0052688
FPAF01000035.1_cluster_1	GCF0052689
FPAM01000006.1_cluster_1	GCF0052690
FPBO01000002.1_cluster_1	GCF0052691
FPJZ01000003.1_cluster_1	GCF0052692
FPJZ01000015.1_cluster_1	GCF0052693
FQLF01000002.1_cluster_2	GCF0052694
FQUD01000003.1_cluster_1	GCF0052695
FQUH01000006.1_cluster_1	GCF0052696
FQUQ01000003.1_cluster_1	GCF0052697
FQVH01000009.1_cluster_1	GCF0052698
FQVL01000001.1_cluster_2	GCF0052699
FQVL01000001.1_cluster_3	GCF0052700
FQVL01000021.1_cluster_1	GCF0052701
FQVL01000022.1_cluster_1	GCF0052702
FQWQ01000004.1_cluster_1	GCF0052703
FQWU01000001.1_cluster_1	GCF0052704
FQXS01000002.1_cluster_1	GCF0052705
FQXZ01000024.1_cluster_1	GCF0052706
FQZD01000009.1_cluster_1	GCF0052707
FQZS01000037.1_cluster_1	GCF0052708
FR872582.1_cluster_1	GCF0052709
FR872582.1_cluster_3	GCF0052710
FR872653.1_cluster_2	GCF0052711
FR899071.1_cluster_1	GCF0052712
FRAF01000010.1_cluster_1	GCF0052713
FRAP01000004.1_cluster_1	GCF0052714
FRAV01000020.1_cluster_1	GCF0052715
FRCN01000001.1_cluster_1	GCF0052716
FRCN01000020.1_cluster_1	GCF0052717
FRDN01000017.1_cluster_1	GCF0052718
FRFA01000022.1_cluster_1	GCF0052719
FRFB01000003.1_cluster_1	GCF0052720
FRFD01000015.1_cluster_1	GCF0052721
FRXN01000005.1_cluster_1	GCF0052722
FSQW01000002.1_cluster_2	GCF0052723
FSRU01000001.1_cluster_4	GCF0052724
FTNT01000003.1_cluster_2	GCF0052725
FTNU01000018.1_cluster_1	GCF0052726
FTOQ01000011.1_cluster_1	GCF0052727
FTOR01000006.1_cluster_2	GCF0052728
FTPR01000001.1_cluster_4	GCF0052729
FTPS01000001.1_cluster_1	GCF0052730
FUIA01000016.1_cluster_1	GCF0052731
FUWH01000005.1_cluster_1	GCF0052732
FUWS01000004.1_cluster_1	GCF0052733
FUWZ01000003.1_cluster_3	GCF0052734
FUWZ01000008.1_cluster_1	GCF0052735
FUWZ01000014.1_cluster_1	GCF0052736
FUWZ01000016.1_cluster_1	GCF0052737
FUYA01000002.1_cluster_1	GCF0052738
FUYM01000011.1_cluster_1	GCF0052739
FUYW01000034.1_cluster_1	GCF0052740
FUYW01000042.1_cluster_1	GCF0052741
FWFL01000010.1_cluster_1	GCF0052742
FWFL01000024.1_cluster_1	GCF0052743
FWFS01000011.1_cluster_1	GCF0052744
FWPT01000007.1_cluster_1	GCF0052745
FWWU01000001.1_cluster_2	GCF0052746
FWXB01000010.1_cluster_1	GCF0052747
FWXI01000001.1_cluster_1	GCF0052748
FWXI01000011.1_cluster_1	GCF0052749
FWXV01000017.1_cluster_1	GCF0052750
FWZT01000003.1_cluster_1	GCF0052751
FWZT01000022.1_cluster_1	GCF0052752
FWZT01000034.1_cluster_1	GCF0052753
FXAM01000002.1_cluster_2	GCF0052754
FXXA01000002.1_cluster_2	GCF0052755
FXXP01000002.1_cluster_1	GCF0052756
FXZE01000033.1_cluster_1	GCF0052757
FYAW01000035.1_cluster_1	GCF0052758
FZNN01000020.1_cluster_2	GCF0052759
FZNU01000025.1_cluster_1	GCF0052760
FZNY01000007.1_cluster_1	GCF0052761
FZOH01000002.1_cluster_3	GCF0052762
FZOO01000007.1_cluster_1	GCF0052763
FZOR01000017.1_cluster_1	GCF0052764
FZPB01000002.1_cluster_2	GCF0052765
FZQU01000015.1_cluster_1	GCF0052766
GG665866.1_cluster_1	GCF0052767
GG698602.1_cluster_1	GCF0052768
GG704743.1_cluster_1	GCF0052769
GL454666.1_cluster_1	GCF0052770
GL622359.1_cluster_1	GCF0052771
GL882537.1_cluster_1	GCF0052772
HE796683.1_cluster_10	GCF0052773
HE796683.1_cluster_7	GCF0052774
HE796683.1_cluster_8	GCF0052775
HE978658.1_cluster_1	GCF0052776
HF987884.1_cluster_1	GCF0052777
HF993303.1_cluster_1	GCF0052778
HG422173.1_cluster_1	GCF0052779
HG793133.1_cluster_1	GCF0052780
HG917868.1_cluster_1	GCF0052781
HG917869.1_cluster_1	GCF0052782
HG964405.1_cluster_1	GCF0052783
JAAAHS010000184.1_cluster_1	GCF0052784
JAAAKV010000019.1_cluster_1	GCF0052785
JAAAKZ010000034.1_cluster_1	GCF0052786
JAAANX010000192.1_cluster_1	GCF0052787
JAAAPK010000001.1_cluster_4	GCF0052788
JAAATY010000057.1_cluster_1	GCF0052789
JAAAXP010000001.1_cluster_2	GCF0052790
JAAAXQ010000103.1_cluster_1	GCF0052791
JAABOK010000005.1_cluster_1	GCF0052792
JAABOK010000015.1_cluster_4	GCF0052793
JAABOS010000001.1_cluster_1	GCF0052794
JAABRE010000004.1_cluster_1	GCF0052795
JAABRE010000072.1_cluster_1	GCF0052796
JAABRT010000160.1_cluster_1	GCF0052797
JAABRU010000108.1_cluster_1	GCF0052798
JAABSM010000007.1_cluster_1	GCF0052799
JAABSM010000085.1_cluster_1	GCF0052800
JAABTK010000064.1_cluster_1	GCF0052801
JAABTS010000052.1_cluster_1	GCF0052802
JAACDM010000468.1_cluster_1	GCF0052803
JAACDN010000039.1_cluster_1	GCF0052804
JAACDP010000265.1_cluster_1	GCF0052805
JAACFD010000165.1_cluster_1	GCF0052806
JAACFF010000021.1_cluster_1	GCF0052807
JAACJQ010000133.1_cluster_1	GCF0052808
JAACPD010000004.1_cluster_1	GCF0052809
JAACPN010000044.1_cluster_1	GCF0052810
JAACYW010000540.1_cluster_1	GCF0052811
JAACZM010000005.1_cluster_1	GCF0052812
JAACZN010000002.1_cluster_1	GCF0052813
JAACZR010000020.1_cluster_1	GCF0052814
JAADBK010000256.1_cluster_1	GCF0052815
JAADBQ010000011.1_cluster_1	GCF0052816
JAADDZ010000021.1_cluster_1	GCF0052817
JAADFL010000108.1_cluster_1	GCF0052818
JAADFL010000130.1_cluster_1	GCF0052819
JAADFN010000069.1_cluster_1	GCF0052820
JAADGG010000093.1_cluster_1	GCF0052821
JAADGH010000096.1_cluster_1	GCF0052822
JAADGI010000001.1_cluster_1	GCF0052823
JAADGO010000079.1_cluster_1	GCF0052824
JAADGR010000159.1_cluster_1	GCF0052825
JAADGR010000364.1_cluster_1	GCF0052826
JAADHF010000083.1_cluster_1	GCF0052827
JAADII010000006.1_cluster_1	GCF0052828
JAADJE010000119.1_cluster_1	GCF0052829
JAADYX010000165.1_cluster_1	GCF0052830
JAADYX010000355.1_cluster_1	GCF0052831
JAAEJV010000008.1_cluster_1	GCF0052832
JAAEJV010000035.1_cluster_1	GCF0052833
JAAEYY010000005.1_cluster_1	GCF0052834
JAAFAI010000015.1_cluster_1	GCF0052835
JAAFAL010000005.1_cluster_1	GCF0052836
JAAFGT010000017.1_cluster_1	GCF0052837
JAAFIF010000044.1_cluster_1	GCF0052838
JAAFIG010000008.1_cluster_1	GCF0052839
JAAFIK010000008.1_cluster_1	GCF0052840
JAAFIO010000008.1_cluster_1	GCF0052841
JAAFJB010000013.1_cluster_1	GCF0052842
JAAFJG010000081.1_cluster_1	GCF0052843
JAAFJL010000259.1_cluster_1	GCF0052844
JAAFJS010000199.1_cluster_1	GCF0052845
JAAFKF010000025.1_cluster_1	GCF0052846
JAAFYS010000002.1_cluster_2	GCF0052847
JAAFZA010000028.1_cluster_1	GCF0052848
JAAGLI010000213.1_cluster_2	GCF0052849
JAAGLI010001092.1_cluster_1	GCF0052850
JAAGLM010000244.1_cluster_1	GCF0052851
JAAGLR010000875.1_cluster_1	GCF0052852
JAAGLV010000025.1_cluster_2	GCF0052853
JAAGMG010000103.1_cluster_1	GCF0052854
JAAGMH010000018.1_cluster_1	GCF0052855
JAAGNX010000001.1_cluster_1	GCF0052856
JAAGOA010000004.1_cluster_1	GCF0052857
JAAGOG010000065.1_cluster_1	GCF0052858
JAAGPD010000001.1_cluster_1	GCF0052859
JAAGWK010000024.1_cluster_1	GCF0052860
JAAGZF010000012.1_cluster_1	GCF0052861
JAAHBY010000006.1_cluster_1	GCF0052862
JAAHFN010000007.1_cluster_1	GCF0052863
JAAHFN010000007.1_cluster_2	GCF0052864
JAAHFP010000009.1_cluster_1	GCF0052865
JAAHFP010000083.1_cluster_1	GCF0052866
JAAHFP010000109.1_cluster_1	GCF0052867
JAAHFU020000001.1_cluster_1	GCF0052868
JAAHGL010000163.1_cluster_1	GCF0052869
JAAHGR010000027.1_cluster_1	GCF0052870
JAAHGR010000344.1_cluster_1	GCF0052871
JAAHGS010000008.1_cluster_1	GCF0052872
JAAHGS010000050.1_cluster_1	GCF0052873
JAAHGU010000238.1_cluster_1	GCF0052874
JAAHGY010000044.1_cluster_1	GCF0052875
JAAHHE010000057.1_cluster_1	GCF0052876
JAAHHG010000441.1_cluster_1	GCF0052877
JAAHHN010000120.1_cluster_1	GCF0052878
JAAHII010000001.1_cluster_4	GCF0052879
JAAIJR010000018.1_cluster_1	GCF0052880
JAAIJR010000165.1_cluster_1	GCF0052881
JAAIJU010000003.1_cluster_1	GCF0052882
JAAIKC010000015.1_cluster_1	GCF0052883
JAAIXZ010000007.1_cluster_2	GCF0052884
JAAIYP010000032.1_cluster_1	GCF0052885
JAAKFL010000029.1_cluster_1	GCF0052886
JAAKFS010000007.1_cluster_1	GCF0052887
JAAKZV010000065.1_cluster_1	GCF0052888
JAAKZZ010000302.1_cluster_1	GCF0052889
JAALEG010000050.1_cluster_1	GCF0052890
JAALKA010000076.1_cluster_1	GCF0052891
JAALKB010000156.1_cluster_1	GCF0052892
JAALKL010000023.1_cluster_1	GCF0052893
JAALKV010000061.1_cluster_1	GCF0052894
JAALKV010000080.1_cluster_1	GCF0052895
JAALLF010000007.1_cluster_1	GCF0052896
JAAMDA010000022.1_cluster_2	GCF0052897
JAAMEJ010000026.1_cluster_1	GCF0052898
JAAMOW010000004.1_cluster_1	GCF0052899
JAAMPO010000029.1_cluster_2	GCF0052900
JAAMSJ010000005.1_cluster_1	GCF0052901
JAANNO010000005.1_cluster_1	GCF0052902
JAANOY010000012.1_cluster_1	GCF0052903
JAANPA010000007.1_cluster_1	GCF0052904
JAANWZ010000057.1_cluster_1	GCF0052905
JAANYE010000021.1_cluster_1	GCF0052906
JAANYN010000001.1_cluster_1	GCF0052907
JAAOEB010000043.1_cluster_1	GCF0052908
JAAOEN010000001.1_cluster_1	GCF0052909
JAAOIH010000021.1_cluster_1	GCF0052910
JAAOQS010000026.1_cluster_1	GCF0052911
JAAOWI010000001.1_cluster_1	GCF0052912
JAAPBA010000034.1_cluster_1	GCF0052913
JAAQRC010000001.1_cluster_4	GCF0052914
JAAQXL010000040.1_cluster_1	GCF0052915
JAARPO010000011.1_cluster_1	GCF0052916
JAASAD010000002.1_cluster_3	GCF0052917
JAASLM010000037.1_cluster_1	GCF0052918
JAATEP010000100.1_cluster_1	GCF0052919
JAATFA010000115.1_cluster_1	GCF0052920
JAATGN010000158.1_cluster_1	GCF0052921
JAATGN010000400.1_cluster_1	GCF0052922
JAATGP010000006.1_cluster_1	GCF0052923
JAATHD010000017.1_cluster_1	GCF0052924
JAATJF010000004.1_cluster_1	GCF0052925
JAATNG010000001.1_cluster_1	GCF0052926
JAATOV010000003.1_cluster_1	GCF0052927
JAAUOG010000052.1_cluster_1	GCF0052928
JAAUOG010000056.1_cluster_1	GCF0052929
JAAUOH010000038.1_cluster_1	GCF0052930
JAAUOH010000190.1_cluster_1	GCF0052931
JAAUOP010000081.1_cluster_1	GCF0052932
JAAUQO010000220.1_cluster_1	GCF0052933
JAAURD010000010.1_cluster_1	GCF0052934
JAAURD010000133.1_cluster_1	GCF0052935
JAAURD010000315.1_cluster_1	GCF0052936
JAAUSP010000631.1_cluster_1	GCF0052937
JAAUSQ010000048.1_cluster_1	GCF0052938
JAAUSQ010000060.1_cluster_1	GCF0052939
JAAUSR010000028.1_cluster_1	GCF0052940
JAAUSR010000118.1_cluster_1	GCF0052941
JAAUSY010000112.1_cluster_1	GCF0052942
JAAUSY010000174.1_cluster_1	GCF0052943
JAAUSZ010000070.1_cluster_1	GCF0052944
JAAUTF010000027.1_cluster_1	GCF0052945
JAAUTR010000025.1_cluster_1	GCF0052946
JAAUTV010000034.1_cluster_1	GCF0052947
JAAUTY010000012.1_cluster_1	GCF0052948
JAAUTZ010000025.1_cluster_1	GCF0052949
JAAUUJ010000034.1_cluster_1	GCF0052950
JAAUUJ010000062.1_cluster_1	GCF0052951
JAAUUJ010000172.1_cluster_1	GCF0052952
JAAUUJ010000189.1_cluster_1	GCF0052953
JAAUUJ010000206.1_cluster_1	GCF0052954
JAAUUJ010000232.1_cluster_1	GCF0052955
JAAUWS010000085.1_cluster_1	GCF0052956
JAAUWV010000067.1_cluster_1	GCF0052957
JAAVHZ010000020.1_cluster_1	GCF0052958
JAAVJH010000002.1_cluster_1	GCF0052959
JAAVSY010000014.1_cluster_1	GCF0052960
JAAVTA010000012.1_cluster_1	GCF0052961
JAAVUR010000001.1_cluster_1	GCF0052962
JAAVUV010000020.1_cluster_1	GCF0052963
JAAVVA010000002.1_cluster_1	GCF0052964
JAAVVX010000094.1_cluster_1	GCF0052965
JAAWUR010000023.1_cluster_1	GCF0052966
JAAWVT010000007.1_cluster_1	GCF0052967
JAAWWS010000119.1_cluster_1	GCF0052968
JAAXCX010000002.1_cluster_1	GCF0052969
JAAXDK010000021.1_cluster_1	GCF0052970
JAAXGD010000035.1_cluster_1	GCF0052971
JAAXHE010000040.1_cluster_1	GCF0052972
JAAXHO010000296.1_cluster_1	GCF0052973
JAAXIU010000050.1_cluster_1	GCF0052974
JAAXMS010000004.1_cluster_1	GCF0052975
JAAXMS010000008.1_cluster_1	GCF0052976
JAAXOO010000002.1_cluster_2	GCF0052977
JAAXTM010000003.1_cluster_1	GCF0052978
JAAXUL010000014.1_cluster_1	GCF0052979
JAAXVC010000076.1_cluster_1	GCF0052980
JAAXVC010000088.1_cluster_1	GCF0052981
JAAXXU010000035.1_cluster_1	GCF0052982
JAAYAD010000015.1_cluster_1	GCF0052983
JAAYAK010000315.1_cluster_1	GCF0052984
JAAYAR010000118.1_cluster_1	GCF0052985
JAAYBF010000214.1_cluster_1	GCF0052986
JAAYBH010000365.1_cluster_1	GCF0052987
JAAYBJ010000059.1_cluster_1	GCF0052988
JAAYBK010000279.1_cluster_1	GCF0052989
JAAYBP010000047.1_cluster_1	GCF0052990
JAAYBQ010000018.1_cluster_1	GCF0052991
JAAYCT010000005.1_cluster_1	GCF0052992
JAAYCT010000016.1_cluster_1	GCF0052993
JAAYDB010000027.1_cluster_1	GCF0052994
JAAYEB010000077.1_cluster_1	GCF0052995
JAAYEB010000083.1_cluster_1	GCF0052996
JAAYEB010000467.1_cluster_1	GCF0052997
JAAYEH010000479.1_cluster_1	GCF0052998
JAAYEJ010000069.1_cluster_1	GCF0052999
JAAYEK010000069.1_cluster_1	GCF0053000
JAAYEK010000143.1_cluster_1	GCF0053001
JAAYEK010000150.1_cluster_1	GCF0053002
JAAYHJ010000024.1_cluster_1	GCF0053003
JAAYID010000071.1_cluster_1	GCF0053004
JAAYIG010000164.1_cluster_1	GCF0053005
JAAYIG010000260.1_cluster_1	GCF0053006
JAAYJY010000016.1_cluster_1	GCF0053007
JAAYKJ010000038.1_cluster_1	GCF0053008
